godot_proxy	game_mesh	score	tier
BoxesCardboardStack_01_A	BoxesCardboardStack_01_A	1.00	manual
BoxesCardboardStack_01_B	BoxesCardboardStack_01_B	1.00	manual
BoxesCardboardStack_02_A	BoxesCardboardStack_02_A	1.00	manual
BoxesCardboardStack_02_B	BoxesCardboardStack_02_B	1.00	manual
BoxesCardboardStack_03_B	BoxesCardboardStack_03_B	1.00	manual
BreachingSledgeHammer_01	com_breachingsledgehammer_01	1.0	exact
Bread_01	Bread_01	1.00	manual
BrickConcretePile_01	com_brickconcretepile_01	1.0	exact
BrickPileLarge_01	BrickPileLarge_01	1.00	manual
BrickPileSmall_01	BrickPileSmall_01	1.00	manual
BrickPile_01	cas_brickpile_01	1.0	exact
BrickPile_02	cas_brickpile_02	1.0	exact
BrickPile_03	cas_brickpile_03	1.0	exact
BrickStack_01	naf_brickstack_01	1.0	exact
BrickStack_01_A_120	ind_brickstack_01_a_120	1.0	exact
BrickStack_01_A_180	ind_brickstack_01_a_180	1.0	exact
BrickStack_01_B_120	ind_brickstack_01_b_120	1.0	exact
BrickStack_01_B_180	ind_brickstack_01_b_180	1.0	exact
Brick_01	cas_brick_01	1.0	exact
Brick_01_B	naf_brick_01_f	1.0	auto-dims
Brick_01_C	naf_brick_01_c	1.0	exact
Brick_01_D	naf_brick_01_d	1.0	exact
Brick_01_E	naf_brick_01_e	1.0	exact
Brick_01_F	naf_brick_01_f	1.0	exact
BridgeRailwayPillars_01_B1	BridgeRailwayPillars_01_B1	1.00	manual
BridgeRailwayPillars_01_B2	BridgeRailwayPillars_01_B2	1.00	manual
BridgeRailwayPillars_01_B3	BridgeRailwayPillars_01_B3	1.00	manual
Bridge_rest	bridge_rest	1.0	exact
BroadleafUrban_01_L_A	BroadleafUrban_01_L_A	1.00	manual
BroadleafUrban_01_L_B	BroadleafUrban_01_L_B	1.00	manual
BroadleafUrban_01_M_A	BroadleafUrban_01_M_A	1.00	manual
BroadleafUrban_01_M_B	BroadleafUrban_01_M_B	1.00	manual
BrokenAsphaltRidge_01	BrokenAsphaltRidge_01	1.00	manual
BrokenAsphaltRidge_02	BrokenAsphaltRidge_02	1.00	manual
BrokenAsphaltRidge_03	BrokenAsphaltRidge_03	1.00	manual
BrooklynBridgeExtension_01	bd_euu_brooklynbridgeextension_01	1.0	exact
BrooklynBridge_01_Base	euu_brooklynbridge_01_base	1.0	exact
BrooklynBridge_01_Under_Brigde	euu_brooklynbridge_01_under_brigde	1.0	exact
BrooklynBridge_01_Under_Pedestrian	euu_brooklynbridge_01_under_pedestrian	1.0	exact
BrooklynBridge_Base_B_Dmg_01	euu_brooklynbridge_base_b_dmg_01	1.0	exact
BrooklynBridge_Base_B_Dmg_02	euu_brooklynbridge_base_b_dmg_02	1.0	exact
BrooklynBridge_Base_B_Dmg_03	euu_brooklynbridge_base_b_dmg_03	1.0	exact
BrooklynBridge_Extension_Road_01	bd_euu_brooklynbridge_extension_road_01	1.0	exact
BrooklynMap_01	euu_brooklynmap_01	1.0	exact
BrooklynMap_02	euu_brooklynmap_02	1.0	exact
Brooklyn_Area05_Archway_Doorframe_Double_01	euu_brooklyn_area05_archway_doorframe_double_01	1.0	exact
Brooklyn_Area05_Archway_Doorframe_Single_01	euu_brooklyn_area05_archway_doorframe_single_01	1.0	exact
Brooklyn_Backdrop_01	euu_brooklyn_backdrop_01	1.0	exact
Brooklyn_Backdrop_02	euu_brooklyn_backdrop_02	1.0	exact
Brooklyn_Backdrop_03	euu_brooklyn_backdrop_03	1.0	exact
Brooklyn_Backdrop_04	euu_brooklyn_backdrop_04	1.0	exact
Brooklyn_ElevatorDoors_01	euu_brooklyn_elevatordoors_01	1.0	exact
Brooklyn_ElevatorDoors_Landing_01	euu_brooklyn_elevatordoors_landing_01	1.0	exact
Brooklyn_Walkway_256x256_01	euu_brooklyn_walkway_256x256_01	1.0	exact
Broom_01	Broom_01	1.00	manual
BucketMetal_01	com_bucketmetal_01	1.0	exact
Bucket_01	Bucket_01	1.00	manual
Bucket_02	Bucket_02	1.00	manual
BuildingBlockFloor_01	BuildingBlockFloor_01	1.00	manual
BuildingBlockFloor_02	BuildingBlockFloor_02	1.00	manual
BuildingBlockFloor_03	BuildingBlockFloor_03	1.00	manual
BuildingBlockGround_01	BuildingBlockGround_01	1.00	manual
BuildingBlockGround_02	BuildingBlockGround_02	1.00	manual
BuildingBlockGround_03	BuildingBlockGround_03	1.00	manual
BuildingCluster_01	bd_seu_buildingcluster_01	1.0	exact
BuildingCluster_02	bd_seu_buildingcluster_02	1.0	exact
BuildingCutter_01	euu_buildingcutter_01	1.0	exact
BuildingVentLarge_01_A	com_buildingventlarge_01_a	1.0	exact
BuildingVentLarge_01_B	com_buildingventlarge_01_b	1.0	exact
BuildingVentLarge_01_C	com_buildingventlarge_01_c	1.0	exact
BuildingVentLarge_01_D	com_buildingventlarge_01_d	1.0	exact
BuildingVentLarge_01_D_Pale	com_buildingventlarge_01_d_pale	1.0	exact
BuildingVentSmall_01_A	BuildingVentSmall_01_A	1.00	manual
BuildingVentSmall_01_B	com_buildingventsmall_01_b	1.0	exact
BuildingVictoriaStadium_01	bd_seu_buildingvictoriastadium_01	1.0	exact
Building_Apartment_01	bd_seu_building_apartment_01	1.0	exact
Building_Apartment_02	bd_seu_building_apartment_02	1.0	exact
Building_Apartment_03	bd_seu_building_apartment_03	1.0	exact
Building_Apartment_04	bd_seu_building_apartment_04	1.0	exact
Building_Apartment_05	bd_seu_building_apartment_05	1.0	exact
Building_Apartment_06	bd_seu_building_apartment_06	1.0	exact
Building_Apartment_07	bd_seu_building_apartment_07	1.0	exact
Building_Apartment_08	bd_seu_building_apartment_08	1.0	exact
Building_Apartment_09	bd_seu_building_apartment_09	1.0	exact
Building_SeaWave_01	bd_seu_building_seawave_01	1.0	exact
Building_SeaWave_02	bd_seu_building_seawave_02	1.0	exact
Building_Skyscraper_01	bd_seu_building_skyscraper_01	1.0	exact
Building_Skyscraper_02	bd_seu_building_skyscraper_02	1.0	exact
Building_Skyscraper_03	bd_seu_building_skyscraper_03	1.0	exact
BuildingsBillboard_01	seu_bd_buildingsbillboard_01	1.0	exact
BuildingsBillboard_02	seu_bd_buildingsbillboard_02	1.0	exact
BuildingsBillboard_03	seu_bd_buildingsbillboard_03	1.0	exact
BuildingsBillboard_04	seu_bd_buildingsbillboard_04	1.0	exact
BuildingsBillboard_05	seu_bd_buildingsbillboard_05	1.0	exact
BuildingsBillboard_06	seu_bd_buildingsbillboard_06	1.0	exact
BuildingsBillboard_07	seu_bd_buildingsbillboard_07	1.0	exact
BuildingsBillboard_08	seu_bd_buildingsbillboard_08	1.0	exact
Buildingset_02_B_FoundationWall_01	euu_buildingset_02_b_foundationwall_01	1.0	exact
Buildingset_02_B_RoofTrimMid_01	euu_buildingset_02_b_rooftrimmid_01	1.0	exact
Buildingset_02_B_WallCorner_01	euu_buildingset_02_b_wallcorner_01	1.0	exact
BulkBag_01	BulkBag_01	1.00	manual
BunkBedFrame_01_Bed	BunkBedFrame_01_Bed	1.00	manual
BunkBedFrame_01_Frame	BunkBedFrame_01_Frame	1.00	manual
BunkBedFrame_01_Pillow	BunkBedFrame_01_Pillow	1.00	manual
BunkerChimney_01	seu_bunkerchimney_01	1.0	exact
BunkerCollapseHesco_01	mil_bunkercollapsehesco_01	1.0	exact
BunkerCollapse_01	mil_bunkercollapse_01	1.0	exact
BunkerConcreteRoofTrim_01_A_1024	mil_bunkerconcreterooftrim_01_a_1024	1.0	exact
BunkerConcreteRoofTrim_01_A_512	mil_bunkerconcreterooftrim_01_a_512	1.0	exact
BunkerConcreteRoofTrim_01_A_768	mil_bunkerconcreterooftrim_01_a_768	1.0	exact
BunkerConcreteWallSlope_01_1024	mil_bunkerconcretewallslope_01_1024	1.0	exact
BunkerConcreteWallSlope_01_512	mil_bunkerconcretewallslope_01_512	1.0	exact
BunkerConcreteWall_01_1024	mil_bunkerconcretewall_01_1024	1.0	exact
BunkerConcreteWall_01_512	mil_bunkerconcretewall_01_512	1.0	exact
BunkerConcrete_01_Pillar	mil_bunkerconcrete_01_pillar	1.0	exact
BunkerDeskCorner_01_A_C45	cas_bunkerdeskcorner_01_a_c45	1.0	exact
BunkerIronWire_01_B	seu_bunkerironwire_01_b	1.0	exact
BunkerPillar_A_128x512x128	com_bunkerpillaracorner_a_128x512x128	1.0	auto-dims
BunkerPillar_A_256x1024x256	com_bunkerpillar_a_256x1024x256	1.0	exact
BunkerPillar_B_128x512x128	com_bunkerpillar_b_128x512x128	1.0	exact
BunkerTinyDamaged_01	seu_bunkertinydamaged_01	1.0	exact
BunkerTinyDamaged_02	seu_bunkertinydamaged_02	1.0	exact
BunkerTinyDamaged_03	seu_bunkertinydamaged_03	1.0	exact
BunkerTiny_01	seu_bunkertiny_01	1.0	exact
BunkerTunnelEntrance_01	mil_bunkertunnelentrance_01	1.0	exact
BunkerWall_01_A_Broken	seu_bunkerwall_01_a_broken	1.0	exact
BunkerWall_02_B_Broken	seu_bunkerwall_02_b_broken	1.0	exact
BusBenchAD_01	com_busbenchad_01	1.0	exact
BusBench_01	com_busbench_01	1.0	exact
BusPublic_01_Egypt_Wheel	naf_buspublic_01_egypt_wheel	1.0	exact
BusStop_01_A	com_busstop_01	1.0	auto-dims
BusStop_01_B	BusStop_01_B	1.00	manual
Bus_01_Golmud	Bus_01_Golmud	1.00	manual
C17CrashPlane_CargoBaySeats_01	com_c17crashplane_cargobayseats_01	1.0	exact
C17CrashPlane_Engine_01	com_c17crashplane_engine_01	1.0	exact
C17CrashPlane_Hatch_01	com_c17crashplane_hatch_01	1.0	exact
C17CrashPlane_LandingGear_01	com_c17crashplane_landinggear_01	1.0	exact
C17CrashPlane_Tail_01	com_c17crashplane_tail_01	1.0	exact
C17CrashPlane_Wing_01	com_c17crashplane_wing_01	1.0	exact
CCTVSign_01	CCTVSign_01	1.00	manual
CCTVSign_01_Destructible	CCTVSign_01_Destructible	1.00	manual
CabinetRural_01	cas_cabinetrural_01	1.0	exact
CabinetRural_02	CabinetRural_02	1.00	manual
CableElectric_01_128x128_Corner	CableElectric_01_128x128_Corner	1.00	manual
CableElectric_01_Straight_128	com_cableelectric_01_straight_128	1.0	exact
CableElectric_01_Straight_384	CableElectric_01_Straight_384	1.00	manual
CableFloor_01	CableFloor_01	1.00	manual
CableFloor_02	CableFloor_02	1.00	manual
CableFloor_03	CableFloor_03	1.00	manual
CableMess_01_A	CableMess_01_A	1.00	manual
CableMess_01_B	CableMess_01_B	1.00	manual
CableMess_01_C	CableMess_01_C	1.00	manual
CableReel_01	CableReel_01	1.00	manual
CableRoll_01	CableRoll_01	1.00	manual
CableTray_1024_04	ind_cabletray_1024_04	1.0	exact
CableTray_1024_04_Fragile	ind_cabletray_1024_04_fragile	1.0	exact
CableTray_1024_05	ind_cabletray_1024_05	1.0	exact
CableTray_1024_05_Fragile	ind_cabletray_1024_05_fragile	1.0	exact
CableTray_1024_A_Fragile	ind_cabletray_1024_a_fragile	1.0	exact
CableTray_128	ind_cabletray_128_a	1.0	auto-dims
CableTray_128_A_Fragile	ind_cabletray_128_a_fragile	1.0	exact
CableTray_128_B	ind_cabletray_128_b	1.0	exact
CableTray_128_End_A_Fragile	ind_cabletray_128_end_a_fragile	1.0	exact
CableTray_256	ind_cabletray_256_end_a	1.0	auto-dims
CableTray_256_A_Fragile	ind_cabletray_256_end_a	1.0	auto-dims
CableTray_384	ind_cabletray_384	1.0	exact
CableTray_512_A_Fragile	ind_cabletray_512_a_fragile	1.0	exact
CableTray_Bend_90_A_Fragile	ind_cabletray_bend_90_a_fragile	1.0	exact
CableTray_Bend_90_B	ind_cabletray_bend_90_b	1.0	auto-dims
CableTray_Bend_90_B_Fragile	ind_cabletray_bend_90_b_fragile	1.0	exact
CafeTable_01_A	CafeTable_01_A	1.00	manual
CafeTable_01_B	CafeTable_01_B	1.00	manual
CamoNetting_01	com_camonetting_01	1.0	exact
CanalConcrete_01	ind_canalconcrete_01	1.0	exact
CanalConcrete_Ramps_01	ind_canalconcrete_ramps_01	1.0	exact
Cannon_01	seu_cannon_01	1.0	exact
CanopyMetalFrame_01	CanopyMetalFrame_01	1.00	manual
CantileverUmbrella_01	com_cantileverumbrella_01	1.0	exact
CapePlumbago_01_M_B	bs_com_capeplumbago_01_m_b	1.0	exact
CapePlumbago_01_S_A	bs_com_capeplumbago_01_s_a	1.0	exact
CapePlumbago_01_S_B	bs_com_capeplumbago_01_s_b	1.0	exact
Car4x4_01	Car4x4_01	1.00	manual
Car4x4_01_Door_FrontLeft	Car4x4_01_Door_FrontLeft	1.00	manual
Car4x4_01_Door_FrontRight	Car4x4_01_Door_FrontRight	1.00	manual
Car4x4_01_Door_RearLeft	Car4x4_01_Door_RearLeft	1.00	manual
Car4x4_01_Door_RearRight	Car4x4_01_Door_RearRight	1.00	manual
Car4x4_01_Hood	Car4x4_01_Hood	1.00	manual
Car4x4_01_Wreck	Car4x4_01_Wreck	1.00	manual
Car4x4_01_Wreck_Door_FrontLeft	Car4x4_01_Wreck_Door_FrontLeft	1.00	manual
Car4x4_01_Wreck_Door_FrontRight	Car4x4_01_Wreck_Door_FrontRight	1.00	manual
Car4x4_01_Wreck_Door_RearLeft	Car4x4_01_Wreck_Door_RearLeft	1.00	manual
Car4x4_01_Wreck_Door_RearRight	Car4x4_01_Wreck_Door_RearRight	1.00	manual
Car4x4_01_Wreck_Hood	Car4x4_01_Wreck_Hood	1.00	manual
Car4x4_01_Wreck_Rim	Car4x4_01_Wreck_Rim	1.00	manual
Car4x4_01_Wreck_Rimwire	Car4x4_01_Wreck_Rimwire	1.00	manual
Car4x4_01_Wreck_Trunk	Car4x4_01_Wreck_Trunk	1.00	manual
CarAmericanaTarped_01	com_caramericanatarped_02	1.0	auto-dims
CarAmericanaTarped_02	CarAmericanaTarped_02	1.00	manual
CarAmericanaTarped_03	CarAmericanaTarped_03	1.00	manual
CarCompact_01	com_carcompact_01	1.0	exact
CarCompact_01_Wreck	com_carcompact_01_wreck	1.0	exact
CarCompact_01_Wreck_Door_FrontLeft	com_carcompact_01_wreck_door_frontleft	1.0	exact
CarCompact_01_Wreck_Door_FrontRight	com_carcompact_01_wreck_door_frontright	1.0	exact
CarCompact_01_Wreck_Door_RearLeft	com_carcompact_01_wreck_door_rearleft	1.0	exact
CarCompact_01_Wreck_Door_RearRight	com_carcompact_01_wreck_door_rearright	1.0	exact
CarCompact_01_Wreck_Hood	com_carcompact_01_wreck_hood	1.0	exact
CarCompact_01_Wreck_Rim	com_carcompact_01_wreck_rim	1.0	exact
CarCompact_01_Wreck_Rimwire	com_carcompact_01_wreck_rimwire	1.0	exact
CarCompact_01_Wreck_Trunk	com_carcompact_01_wreck_trunk	1.0	exact
CarCompact_Door_FrontLeft	com_carcompact_door_frontleft	1.0	exact
CarCompact_Door_FrontRight	com_carcompact_door_frontright	1.0	exact
CarCompact_Door_RearLeft	com_carcompact_door_rearleft	1.0	exact
CarCompact_Door_RearRight	com_carcompact_door_rearright	1.0	exact
CarCompact_Hood	com_carcompact_hood	1.0	exact
CarCompact_Trunk	com_carcompact_trunk	1.0	exact
CarLift_01	CarLift_01	1.00	manual
CarRamp_01	CarRamp_01	1.00	manual
CarRamp_01_NBRK	CarRamp_01_NBRK	1.00	manual
CarSUV_01	CarSUV_01	1.00	manual
CarSUV_01_Door_FrontLeft	CarSUV_01_Door_FrontLeft	1.00	manual
CarSUV_01_Door_FrontRight	CarSUV_01_Door_FrontRight	1.00	manual
CarSUV_01_Door_RearLeft	CarSUV_01_Door_RearLeft	1.00	manual
CarSUV_01_Door_RearRight	CarSUV_01_Door_RearRight	1.00	manual
CarSUV_01_Hood	CarSUV_01_Hood	1.00	manual
CarSUV_01_InteriorCage	CarSUV_01_InteriorCage	1.00	manual
CarSUV_01_LightsOn	CarSUV_01_LightsOn	1.00	manual
CarSUV_01_Wreck	CarSUV_01_Wreck	1.00	manual
CarSUV_01_Wreck_Door_FrontLeft	CarSUV_01_Wreck_Door_FrontLeft	1.00	manual
CarSUV_01_Wreck_Door_FrontRight	CarSUV_01_Wreck_Door_FrontRight	1.00	manual
CarSUV_01_Wreck_Door_Hood	CarSUV_01_Wreck_Door_Hood	1.00	manual
CarSUV_01_Wreck_Door_RearLeft	CarSUV_01_Wreck_Door_RearLeft	1.00	manual
CarSUV_01_Wreck_Door_RearRight	CarSUV_01_Wreck_Door_RearRight	1.00	manual
CarSUV_01_Wreck_Door_Trunk	CarSUV_01_Wreck_Door_Trunk	1.00	manual
CarSUV_01_Wreck_Rim	CarSUV_01_Wreck_Rim	1.00	manual
CarSedanWheel_01	CarSedanWheel_01	1.00	manual
CarSedan_01	CarSedan_01	1.00	manual
CarSedan_01_Covered	CarSedan_01_Covered	1.00	manual
CarSedan_01_Door_FrontLeft	CarSedan_01_Door_FrontLeft	1.00	manual
CarSedan_01_Door_FrontRight	CarSedan_01_Door_FrontRight	1.00	manual
CarSedan_01_Door_RearLeft	CarSedan_01_Door_RearLeft	1.00	manual
CarSedan_01_Door_RearRight	CarSedan_01_Door_RearRight	1.00	manual
CarSedan_01_Hood	CarSedan_01_Hood	1.00	manual
CarSedan_01_TaxiRoofSign_01	CarSedan_01_TaxiRoofSign_01	1.00	manual
CarSedan_01_Trunk	CarSedan_01_Trunk	1.00	manual
CarSedan_01_Wreck	CarSedan_01_Wreck	1.00	manual
CarSedan_01_Wreck_Door_FrontLeft	CarSedan_01_Wreck_Door_FrontLeft	1.00	manual
CarSedan_01_Wreck_Door_FrontRight	CarSedan_01_Wreck_Door_FrontRight	1.00	manual
CarSedan_01_Wreck_Door_RearLeft	CarSedan_01_Wreck_Door_RearLeft	1.00	manual
CarSedan_01_Wreck_Hood	CarSedan_01_Wreck_Hood	1.00	manual
CarSedan_01_Wreck_Rim	CarSedan_01_Wreck_Rim	1.00	manual
CarSedan_01_Wreck_TireCable	CarSedan_01_Wreck_TireCable	1.00	manual
CarSedan_01_Wreck_Trunk	CarSedan_01_Wreck_Trunk	1.00	manual
CarSedan_02	CarSedan_02	1.00	manual
CarSedan_02_Covered	CarSedan_02_Covered	1.00	manual
CarSedan_02_Door_FrontLeft	CarSedan_02_Door_FrontLeft	1.00	manual
CarSedan_02_Door_FrontRight	CarSedan_02_Door_FrontRight	1.00	manual
CarSedan_02_Door_RearLeft	CarSedan_02_Door_RearLeft	1.00	manual
CarSedan_02_Door_RearRight	CarSedan_02_Door_RearRight	1.00	manual
CarSedan_02_Hood	CarSedan_02_Hood	1.00	manual
CarSedan_02_Trunk	CarSedan_02_Trunk	1.00	manual
CarSedan_02_Wreck	CarSedan_02_Wreck	1.00	manual
CarSedan_02_Wreck_Door_FrontLeft	CarSedan_02_Wreck_Door_FrontLeft	1.00	manual
CarSedan_02_Wreck_Door_FrontRight	CarSedan_02_Wreck_Door_FrontRight	1.00	manual
CarSedan_02_Wreck_Door_RearRight	CarSedan_02_Wreck_Door_RearRight	1.00	manual
CarSedan_02_Wreck_Hood	CarSedan_02_Wreck_Hood	1.00	manual
CarSedan_02_Wreck_Rim	CarSedan_02_Wreck_Rim	1.00	manual
CarSedan_02_Wreck_Tire	CarSedan_02_Wreck_Tire	1.00	manual
CarSedan_02_Wreck_TireFlat	CarSedan_02_Wreck_TireFlat	1.00	manual
CarSedan_02_Wreck_Trunk	CarSedan_02_Wreck_Trunk	1.00	manual
CarSedan_03	CarSedan_03	1.00	manual
CarSedan_03_Door_FrontLeft	CarSedan_03_Door_FrontLeft	1.00	manual
CarSedan_03_Door_FrontRight	CarSedan_03_Door_FrontRight	1.00	manual
CarSedan_03_Door_RearLeft	CarSedan_03_Door_RearLeft	1.00	manual
CarSedan_03_Door_RearRight	CarSedan_03_Door_RearRight	1.00	manual
CarSedan_03_Hood	CarSedan_03_Hood	1.00	manual
CarSedan_03_Trunk	CarSedan_03_Trunk	1.00	manual
CarSedan_03_Wreck	CarSedan_03_Wreck	1.00	manual
CarSedan_03_Wreck_Door_FrontLeft	CarSedan_03_Wreck_Door_FrontLeft	1.00	manual
CarSedan_03_Wreck_Door_FrontRight	CarSedan_03_Wreck_Door_FrontRight	1.00	manual
CarSedan_03_Wreck_Door_RearLeft	CarSedan_03_Wreck_Door_RearLeft	1.00	manual
CarSedan_03_Wreck_Door_RearRight	CarSedan_03_Wreck_Door_RearRight	1.00	manual
CarSedan_03_Wreck_Hood	CarSedan_03_Wreck_Hood	1.00	manual
CarSedan_03_Wreck_Rim	CarSedan_03_Wreck_Rim	1.00	manual
CarSedan_03_Wreck_Tire	CarSedan_03_Wreck_Tire	1.00	manual
CarSedan_03_Wreck_Trunk	CarSedan_03_Wreck_Trunk	1.00	manual
Car_Park_Office	bd_seu_car_park_office	1.0	exact
Carabiner_01	mil_carabiner_01	1.0	exact
CardDeck_01_B	com_carddeck_01_c	1.0	auto-dims
CardDeck_01_C	com_carddeck_01_a	1.0	auto-dims
CardDeck_01_D	com_carddeck_01_d	1.0	exact
CardboardBox_01	CardboardBox_01	1.00	manual
CardboardBox_02_A	CardboardBox_02_A	1.00	manual
CardboardBox_02_B	CardboardBox_02_B	1.00	manual
CardboardBox_02_C	CardboardBox_02_C	1.00	manual
CardboardBox_02_D	CardboardBox_02_D	1.00	manual
CardboardBox_02_E	CardboardBox_02_E	1.00	manual
CardboardBox_02_F	CardboardBox_02_F	1.00	manual
CardboardBox_05	CardboardBox_05	1.00	manual
CardboardBoxes_01_XS	CardboardBoxes_01_XS	1.00	manual
CardboardPaper_01	CardboardPaper_01	1.00	manual
CardboardPaper_02	CardboardPaper_02	1.00	manual
CardboardTrashPile_01_A	CardboardTrashPile_01_A	1.00	manual
CardboardTrashPile_01_B	CardboardTrashPile_01_B	1.00	manual
CargoTrailerCovered_01_Wheel	CargoTrailerCovered_01_Wheel	1.00	manual
CargoTrailerCovered_01_Wheel_DDPF	CargoTrailerCovered_01_Wheel_DDPF	1.00	manual
CargoTrailerSmall_01	CargoTrailerSmall_01	1.00	manual
CargoTrailerSmall_01_WheelPuncture	CargoTrailerSmall_01_WheelPuncture	1.00	manual
Carousel_01_Base	euu_carousel_01_base	1.0	exact
Carousel_01_Construction	euu_carousel_01_construction	1.0	exact
Carousel_Glass	euu_carousel_glass	1.0	exact
CarpetFoldedPile_01	CarpetFoldedPile_01	1.00	manual
CarpetFoldedPile_02	CarpetFoldedPile_02	1.00	manual
CarpetRollStack_01	CarpetRollStack_01	1.00	manual
CarpetRoll_01	CarpetRoll_01	1.00	manual
CarpetRoll_02	CarpetRoll_02	1.00	manual
CarpetRoundLarge_01_512	com_carpetroundlarge_01_512	1.0	exact
CarpetRoundMedium_01_256	com_carpetroundmedium_01_256	1.0	exact
CarpetSquareLarge_01_512	CarpetSquareLarge_01_512	1.00	manual
CarpetSquareMedium_01_256x128	CarpetSquareMedium_01_256x128	1.00	manual
Carpet_01_A	Carpet_01_A	1.00	manual
Carpet_01_B	Carpet_01_B	1.00	manual
Carpet_01_C	Carpet_01_C	1.00	manual
Carpet_01_D	Carpet_01_D	1.00	manual
Carpet_01_E	Carpet_01_E	1.00	manual
Carpet_01_F	Carpet_01_F	1.00	manual
Carpet_02_Flat	Carpet_02_Flat	1.00	manual
Carpet_02_Folded	Carpet_02_Folded	1.00	manual
Carpet_02_Pile	Carpet_02_Pile	1.00	manual
CartWoodSmall_01	CartWoodSmall_01	1.00	manual
Cart_01	Cart_01	1.00	manual
Cart_02	naf_cart_02	1.0	exact
CashRegister_01	com_cashregister_01	1.0	exact
CashRegister_02	com_cashregister_02	1.0	exact
CasingStack_01	ind_casingstack_01	1.0	auto-dims
Casing_01	ind_casing_01	1.0	auto-dims
CastIronChair_01	ba_com_castironchair_01	1.0	exact
CautionSticker_01	CautionSticker_01	1.00	manual
CaveEntrance_01	seu_caveentrance_01	1.0	exact
CaveEntrance_02	seu_caveentrance_02	1.0	exact
CeilingFanLight_01	com_ceilingfanlight_01	1.0	exact
CeilingFan_01	CeilingFan_01	1.00	manual
CeilingFan_01_animatedFast	CeilingFan_01_animatedFast	1.00	manual
CeilingFan_01_animatedSlow	CeilingFan_01_animatedSlow	1.00	manual
CeilingSocket_01	ind_ceilingsocket_01	1.0	exact
CementBagsPile_01	CementBagsPile_01	1.00	manual
CementBagsPile_01_Grain	CementBagsPile_01_Grain	1.00	manual
CementBags_01	CementBags_01	1.00	manual
CementBags_01_256x120	CementBags_01_256x120	1.00	manual
CementBags_01_256x120_DDPF	CementBags_01_256x120_DDPF	1.00	manual
CementBags_01_256x190	CementBags_01_256x190	1.00	manual
CementBags_01_256x190_DDPF	CementBags_01_256x190_DDPF	1.00	manual
CementBags_01_256x60	CementBags_01_256x60	1.00	manual
CementBags_01_256x60_DDPF	CementBags_01_256x60_DDPF	1.00	manual
CementBags_01_Grain	CementBags_01_Grain	1.00	manual
CementBollardTapered_01	com_cementbollardtapered_01	1.0	exact
CementBollardTapered_01_DDPF	com_cementbollardtapered_01	1.0	exact
CementDirtPile_01	cas_cementdirtpile_01	1.0	exact
CementMixer_01	CementMixer_01	1.00	manual
CenterRoom_PipeSupport_01	ind_centerroom_pipesupport_01	1.0	exact
CenterRoom_PipeSupport_02	ind_centerroom_pipesupport_02	1.0	exact
CerealBox_01_Closed	CerealBox_01_Closed	1.00	manual
CerealBox_01_Open	CerealBox_01_Open	1.00	manual
ChainLinkFenceTarp_01_1024	com_chainlinkfencetarp_01_1024	1.0	exact
ChainLinkFenceTarp_01_313	com_chainlinkfencetarp_01_313	1.0	exact
ChainLinkFenceTarp_01_512	com_chainlinkfencetarp_01_512	1.0	exact
ChainLinkFence_01_1024	com_chainlinkfence_01_1024	1.0	exact
ChainLinkFence_01_313	ChainLinkFence_01_313	1.00	manual
ChainLinkFence_01_512	ChainLinkFence_01_512	1.00	manual
ChairCamping_01	com_chaircamping_01	1.0	exact
ChairFolding_01_A	ChairFolding_01_A	1.00	manual
ChairFolding_01_B	ChairFolding_01_B	1.00	manual
ChairRow_01	com_chairrow_01	1.0	exact
Chalkboard_01	com_chalkboard_01	1.0	exact
CharcoalGrill_01	com_charcoalgrill_01	1.0	exact
CheckoutCounter_01	com_checkoutcounter_01	1.0	exact
ChemicalContainer_01	com_chemicalcontainer_01	1.0	exact
ChemicalExhaustHood_01	mil_chemicalexhausthood_01	1.0	exact
ChickenWire_01_128	ChickenWire_01_128	1.00	manual
ChickenWire_01_256	ChickenWire_01_256	1.00	manual
ChickenWire_01_512	ChickenWire_01_512	1.00	manual
ChickenWire_01_Door_128	ChickenWire_01_Door_128	1.00	manual
ChickenWire_01_RoofFlat_128	ChickenWire_01_RoofFlat_128	1.00	manual
ChickenWire_01_RoofFlat_256	ChickenWire_01_RoofFlat_256	1.00	manual
ChimneyRural_01_Long	ChimneyRural_01_Long	1.00	manual
ChimneyRural_01_Platform_01	ChimneyRural_01_Platform_01	1.00	manual
CinderblockStack_01_A_120	CinderblockStack_01_A_120	1.00	manual
CinderblockStack_01_A_120_DDPF	CinderblockStack_01_A_120_DDPF	1.00	manual
CinderblockStack_01_A_180	CinderblockStack_01_A_180	1.00	manual
CinderblockStack_01_A_60	CinderblockStack_01_A_60	1.00	manual
CinderblockStack_01_B_120	CinderblockStack_01_B_120	1.00	manual
CinderblockStack_01_B_120_DDPF	CinderblockStack_01_B_120_DDPF	1.00	manual
CinderblockStack_01_B_180	CinderblockStack_01_B_180	1.00	manual
